,Unnamed: 0,Unnamed: 0.1,Ubicación,Area,Baños,Habitaciones,Precio
1253,1253,1253,"Casa en Venta Casa Disponible Para Venta En Cerrillo Vista Hermosa
, Toluca De Lerdo, México",375,1,2,60000
1254,1254,1254,"Casa en Venta María Curie #303, Rf.35-10
, Toluca De Lerdo, México",195,2,3,237105
1255,1255,1255,"Casa en Venta Cacalomacan, Toluca De Lerdo",250,3,3,212500
1256,1256,1256,"Casa en Venta Cacalomacan, Toluca De Lerdo",653,3,3,735000
1257,1257,1257,"Casa en Venta Ocho Cedros, Toluca De Lerdo",96,6,6,60000
1258,1258,1258,"Casa en Venta Andres Benavides #00
, Toluca De Lerdo, México",530,3,3,550000
1259,1259,1259,"Casa en Venta Paseos Del Valle Null
, Toluca De Lerdo, México",,2,3,157500
1260,1260,1260,"Casa en Venta San Marcos #219
, Toluca De Lerdo, México",70,1,2,28231.65
1261,1261,1261,"Casa en Venta Industria Minera S/n
, Toluca De Lerdo, México",,2,3,82500
1262,1262,1262,"Casa en Venta Santa María Totoltepec, Toluca De Lerdo",185,1,3,80000
1263,1263,1263,"Casa en Venta Quetzalcoatl Null
, Club Jardín, Toluca De Lerdo",,2,4,124950
1264,1264,1264,"Casa en Venta Toluca De Lerdo, México",221,3,3,170000
1265,1265,1265,"Casa en Venta San Mateo Null
, Toluca De Lerdo, México",,2,3,62500
1266,1266,1266,"Casa en Venta Ejido Santa Cruz Azcapotzaltongo, Toluca De Lerdo",208,4,,90000
1267,1267,1267,"Casa en Venta Miguel Mata #209
, Toluca De Lerdo, México",136,2,3,21780.15
1268,1268,1268,"Casa en Venta Av Independencia #139
, Toluca De Lerdo, México",62,1,2,21100
1269,1269,1269,"Casa en Venta Carretas 97, Estado De México Null
, Toluca De Lerdo",,4,4,425000
1270,1270,1270,"Casa en Venta Circuito Principal Adolfo López Mateos #00
, Toluca De Lerdo, México",145,3,3,49500
1271,1271,1271,"Casa en Venta Marcelino Garcia Barragan 206
, Toluca De Lerdo, México",,3,4,147500
1272,1272,1272,"Casa en Venta San Mateo Oxtotitlán, Toluca De Lerdo",,1,3,90000
1273,1273,1273,"Casa en Venta Privada Chapala Null
, Toluca De Lerdo, México",,2,4,60000
1274,1274,1274,"Casa en Venta 16 De Septiembre
, Toluca De Lerdo, México",190,2,4,80000
1275,1275,1275,"Casa en Venta 23 De Septiembre Null
, Toluca De Lerdo, México",,4,4,297500
1276,1276,1276,"Casa en Venta Camino Al Panteón 0
, Toluca De Lerdo, México",,4,4,610000
1277,1277,1277,"Casa en Venta Parques Nacionales, Toluca De Lerdo",364,2,4,125000
1278,1278,1278,"Casa en Venta Parques Nacionales, Toluca De Lerdo",200,2,4,130000
1279,1279,1279,"Casa en Venta Casa Habitacion En Venta Conj. Prados Tollocan
, Toluca De Lerdo, México",53,1,2,33000
1280,1280,1280,"Casa en Venta Casa En Venta Por La Avenida Matlatzincas, Toluca. $2,500,000
, Toluca De Lerdo, México",257,,,125000
1281,1281,1281,"Casa en Venta Toluca De Lerdo, México",500,2,,350000
1282,1282,1282,"Casa en Venta Toluca De Lerdo, México",850,4,4,725000
1283,1283,1283,"Casa en Venta Toluca De Lerdo, México",200,2,4,82500
1284,1284,1284,"Casa en Venta Carretera Toluca Naucalpan #1702, 6
, Toluca De Lerdo, México",126,3,2,97350
1285,1285,1285,"Casa en Venta Elena Cárdenas 114
, Toluca De Lerdo, México",,1,3,225000
1286,1286,1286,"Casa en Venta Casa Recien Remodelada 2,400,000 San Pedro Totoltepec
, San Pedro Totoltepec, Toluca De Lerdo",,2,4,120000
1287,1287,1287,"Casa en Venta Girasol #218
, Toluca De Lerdo, México",125,2,3,63782.75
1288,1288,1288,"Casa en Venta Fuentes De La Crespa Null
, Toluca De Lerdo, México",,2,3,97500
1289,1289,1289,"Casa en Venta Toluca De Lerdo, México",400,4,4,245000
1290,1290,1290,"Casa en Venta Cacalomacan, Toluca De Lerdo",250,3,3,127500
1291,1291,1291,"Casa en Venta Remanente Ii 12
, Toluca De Lerdo, México",,2,3,60000
1292,1292,1292,"Casa en Venta San Marcos #259
, Toluca De Lerdo, México",115,2,3,24193.15
1293,1293,1293,"Casa en Venta Paseo Cristobal #00
, Toluca, Toluca De Lerdo",550,3,3,114053.3
1294,1294,1294,"Casa en Venta Toluca De Lerdo, México",100,2,3,71294.95
1295,1295,1295,"Casa en Venta Toluca De Lerdo, México",200,2,3,43841.05
1296,1296,1296,"Casa en Venta Toluca De Lerdo, México",200,5,4,323350
1297,1297,1297,"Casa en Venta Av. Noe Pérez Y Rodolfo Sánchez 719
, Toluca De Lerdo, México",,2,4,230000
1298,1298,1298,"Casa en Venta Toluca De Lerdo, México",54,1,2,55000
1299,1299,1299,"Casa en Venta Agustín Melgar #sin Numero
, Toluca De Lerdo, México",280,3,3,110000
1300,1300,1300,"Casa en Venta Toluca De Lerdo, México",141,3,3,75000
1301,1301,1301,"Casa en Venta Dora #0
, Toluca De Lerdo, México",270,3,5,73608.3
1302,1302,1302,"Casa en Venta Universidad, Toluca De Lerdo",273,3,3,260000
1303,1303,1303,"Casa en Venta Toluca De Lerdo, México",302,2,4,125000
1304,1304,1304,"Casa en Venta S/n
, Toluca De Lerdo, México",200,3,3,117500
1305,1305,1305,"Casa en Venta General Gumercindo Enriquez #0
, Valle Verde, Toluca De Lerdo",120,2,3,34128
1306,1306,1306,"Casa en Venta Casa En Obra Negra En Cacalomacan
, Toluca De Lerdo, México",100,2,2,23750
1307,1307,1307,"Casa en Venta Prolongación Progreso #350, 00
, Toluca De Lerdo, México",220,2,3,30370.4
1308,1308,1308,"Casa en Venta Santa Elena #213
, San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",54,1,2,16997.85
1309,1309,1309,"Casa en Venta Santa Elena #104, Casa 41
, San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",48,1,2,15109.2
1310,1310,1310,"Casa en Venta Jose Marti #209
, San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",95,2,2,27900
1311,1311,1311,"Casa en Venta Fracc. Santorini En Toluca. #2
, Toluca De Lerdo, México",95,2,3,74500
1312,1312,1312,"Casa en Venta Constituyentes 918-a
, Toluca De Lerdo, México",,1,8,150000
1313,1313,1313,"Casa en Venta Toluca De Lerdo, México",124,3,3,67329.1
1314,1314,1314,"Casa en Venta Pedregal De Barbabosa 16
, Toluca De Lerdo, México",,2,4,105000
1315,1315,1315,"Casa en Venta Calle Puerto De México Null
, Toluca De Lerdo",,2,4,125000
1316,1316,1316,"Casa en Venta Toluca De Lerdo, México",186,2,4,90000
1317,1317,1317,"Casa en Venta Atlacomulco #110
, Sor Juana Inés De La Cruz, Toluca De Lerdo",315,4,9,200000
1318,1318,1318,"Casa en Venta Independencia #501, 13
, San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",153,3,3,44366.95
1319,1319,1319,"Casa en Venta Casa En Venta En Las Palomas, Toluca
, Toluca De Lerdo, México",,1,2,55000
1320,1320,1320,"Casa en Venta Eduardo Gonzalez Y Pichardo #205
, La Merced  (alameda), Toluca De Lerdo",286,5,3,169500
1321,1321,1321,"Casa en Venta Eduardo Gonzalz Y Pichardo #205
, La Merced  (alameda), Toluca De Lerdo",286,5,3,169500
1322,1322,1322,"Casa en Venta Toluca De Lerdo, México",112,2,3,39920
1323,1323,1323,"Casa en Venta Francisco Villa Null
, Toluca De Lerdo, México",,2,4,75000
1324,1324,1324,"Casa en Venta De La Palma #0
, Toluca De Lerdo, México",590,6,6,32152.95
1325,1325,1325,"Casa en Venta Manuel Sotelo
, Toluca De Lerdo, México",,2,3,162500
1326,1326,1326,"Casa en Venta Reforma Y Ffcc Nacionales Null
, Toluca De Lerdo, México",,,3,281500
1327,1327,1327,"Casa en Venta Toluca De Lerdo, México",380,4,5,26696
1328,1328,1328,"Casa en Venta Benito Juárez, Toluca De Lerdo",110,2,3,48050
1329,1329,1329,"Casa en Venta Privada Jardin De Niños 109
, Toluca De Lerdo, México",,3,4,155000
1330,1330,1330,"Casa en Venta Toluca De Lerdo, México",240,2,3,62392.6
1331,1331,1331,"Casa en Venta Miguel Hidalgo Poniente Null
, Toluca De Lerdo, México",,1,8,700000
1332,1332,1332,"Casa en Venta Casa En Venta Sor Juana Ines De La Cruz
, Toluca De Lerdo, México",,2,4,120000
1333,1333,1333,"Casa en Venta Casa En Venta Santa Maria Totoltepec
, Toluca De Lerdo, México",,1,3,100000
1334,1334,1334,"Casa en Venta Leonardo Da Vinci S/n
, Toluca De Lerdo, México",,1,3,62500
1335,1335,1335,"Casa en Venta 16 De Septiembre Sn
, Toluca De Lerdo, México",,2,2,62500
1336,1336,1336,"Casa en Venta Tomas Alva Edison #223
, Toluca De Lerdo, México",123,4,4,142500
1337,1337,1337,"Casa en Venta Residencia A 5 Minutos Aeropuerto De Toluca
, Toluca De Lerdo, México",,3,4,325000
1338,1338,1338,"Casa en Venta Casa En Renta Las Misiones
, Toluca De Lerdo, México",,2,2,70000
1339,1339,1339,"Casa en Venta Toluca Null
, San Mateo Oxtotitlán, Toluca De Lerdo",,1,2,105000
1340,1340,1340,"Casa en Venta Paseo Cristóbal Colón #108
, Toluca De Lerdo, México",650,5,6,1800000
1341,1341,1341,"Casa en Venta Toluca De Lerdo, México",420,3,7,245000
1342,1342,1342,"Casa en Venta Cedral De Oriente 38
, Toluca De Lerdo, México",,1,2,49000
1343,1343,1343,"Casa en Venta Cto. Hacienda La Antigua 2
, Toluca De Lerdo, México",,1,2,30000
1344,1344,1344,"Casa en Venta Niños Heroes 211 22
, Toluca De Lerdo, México",,1,4,74500
1345,1345,1345,"Casa en Venta Paloma Perdiz #00
, Toluca De Lerdo, México",90,1,3,19208
1346,1346,1346,"Casa en Venta Andres Benavides Null
, Toluca De Lerdo, México",,2,4,232500
1347,1347,1347,"Casa en Venta Gómez Pedraza 504
, Toluca De Lerdo, México",,1,3,99500
1348,1348,1348,"Casa en Venta Luis Gonzaga Urbina #100
, Tlacopa, Toluca De Lerdo",450,2,3,142750
1349,1349,1349,"Casa en Venta Sierra Leona Null
, Toluca De Lerdo, México",,4,5,150000
1350,1350,1350,"Casa en Venta Génova #107
, Toluca De Lerdo, México",200,2,3,75250
1351,1351,1351,"Casa en Venta Sauces I Priv. Canelos
, Toluca De Lerdo, México",,2,3,80000
1352,1352,1352,"Casa en Venta Toluca De Lerdo, México",148,1,2,89950
1353,1353,1353,"Casa en Venta Flor De Ma. R. De M. 104a, Barrio De La Merced, 50080 De La Merced, Méx. Null
, Toluca De Lerdo, México",,1,3,225000
1354,1354,1354,"Casa en Venta Melia Mimosa #00
, Toluca De Lerdo, México",100,2,3,57000
1355,1355,1355,"Casa en Venta Tlacopa, Toluca De Lerdo",259,3,3,240000
1356,1356,1356,"Casa en Venta Santa Elena (cond. Los Pirules) #213, 5
, San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",124,1,3,39032.1
1357,1357,1357,"Casa en Venta Toluca De Lerdo, México",483,3,4,395000
1358,1358,1358,"Casa en Venta Calle Revolucion 90
, Toluca De Lerdo, México",,1,3,50000
1359,1359,1359,"Casa en Venta Ocho Cedros, Toluca De Lerdo",300,3,4,157500
1360,1360,1360,"Casa en Venta Toluca De Lerdo, México",700,7,3,325000
1361,1361,1361,"Casa en Venta Nogal
, Ciprés, Toluca De Lerdo",800,4,4,425000
1362,1362,1362,"Casa en Venta Toluca De Lerdo, México",220,3,3,184248.7
1363,1363,1363,"Casa en Venta Conocida Null
, Toluca De Lerdo, México",,2,3,97500
1364,1364,1364,"Casa en Venta Toluca De Lerdo, México",123,4,4,142500
1365,1365,1365,"Casa en Venta Toluca De Lerdo, México",800,3,4,675000
1366,1366,1366,"Casa en Venta La Barranca #124
, Tlacopa, Toluca De Lerdo",87,1,2,26076.75
1367,1367,1367,"Casa en Venta Blvd. Lic Adolfo Lopez Mateos #146
, Toluca De Lerdo, México",160,2,3,45205.5
1368,1368,1368,"Casa en Venta Av Independencia #139
, Toluca De Lerdo, México",125,2,3,21100
1369,1369,1369,"Casa en Venta Toluca De Lerdo, México",90,1,,65000
1370,1370,1370,"Casa en Venta Prncipales 101
, Toluca De Lerdo, México",,3,6,80000
1371,1371,1371,"Casa en Venta De La Barranca #124
, Tlacopa, Toluca De Lerdo",100,2,2,26076.75
1372,1372,1372,"Casa en Venta Dora #0
, Toluca De Lerdo, México",240,2,4,73608.3
1373,1373,1373,"Casa en Venta San Luis Obispo #430
, San Luis Obispo, Toluca De Lerdo",310,2,4,33487.25
1374,1374,1374,"Casa en Venta Santa Ana Tlapaltitlán
, Toluca De Lerdo, México",,1,3,62500
1375,1375,1375,"Casa en Venta Dora #106
, Toluca De Lerdo, México",270,3,4,73608.3
1376,1376,1376,"Casa en Venta Toluca De Lerdo, México",260,2,3,75000
1377,1377,1377,"Casa en Venta Francisco Villa 10
, Toluca De Lerdo, México",,1,3,130000
1378,1378,1378,"Casa en Venta Toluca De Lerdo, México",250,5,,122500
1379,1379,1379,"Casa en Venta Hacienda San Jorge #000
, Toluca De Lerdo, México",185,3,3,33528.75
1380,1380,1380,"Casa en Venta Toluca De Lerdo, México",400,5,4,500000
1381,1381,1381,"Casa en Venta Fuentes De San José
, Toluca De Lerdo, México",,5,4,157500
1382,1382,1382,"Casa en Venta Ramon Corona Null
, Toluca De Lerdo, México",,2,3,147500
1383,1383,1383,"Casa en Venta Pedro Cortez 100
, Santa Bárbara, Toluca De Lerdo",,4,7,250000
1384,1384,1384,"Casa en Venta Toluca De Lerdo, México",240,2,2,125000
1385,1385,1385,"Casa en Venta Toluca De Lerdo, México",291,3,3,225000
1386,1386,1386,"Casa en Venta Toltecas #000
, Toluca De Lerdo, México",110,3,3,54672.5
1387,1387,1387,"Casa en Venta Josué Mirlo
, Federal (adolfo López Mateos), Toluca De Lerdo",250,2,3,171900
1388,1388,1388,"Casa en Venta Toluca De Lerdo, México",120,1,2,44950
1389,1389,1389,"Casa en Venta Toluca De Lerdo, México",440,2,2,700000
1390,1390,1390,"Casa en Venta Silverio Perez #131
, Toluca De Lerdo, México",95,1,2,32915
1391,1391,1391,"Casa en Venta Ramon Corona Null
, Toluca De Lerdo, México",,2,3,175000
1392,1392,1392,"Casa en Venta Toluca De Lerdo, México",250,3,4,200785.85
1393,1393,1393,"Casa en Venta Av Morelos Sur
, Toluca De Lerdo, México",118,2,3,
1394,1394,1394,"Casa en Venta Toluca De Lerdo, México",240,3,3,108660
1395,1395,1395,"Casa en Venta Conocido Null
, Toluca De Lerdo, México",,1,2,44000
1396,1396,1396,"Casa en Venta Toluca De Lerdo, México",274,2,4,175000
1397,1397,1397,"Casa en Venta Santos Degollado #000
, Toluca De Lerdo, México",525,4,4,69649.95
1398,1398,1398,"Casa en Venta Casa En
, Toluca De Lerdo, México",,1,2,31500
1399,1399,1399,"Casa en Venta Toluca De Lerdo, México",80,1,3,46000
1400,1400,1400,"Casa en Venta Se Vende Casa Como Terreno Atras De La Procuraduria Toluca
, Toluca De Lerdo, México",350,3,6,125000
1401,1401,1401,"Casa en Venta Juan Aldama #512
, Toluca De Lerdo, México",790,5,5,730000
1402,1402,1402,"Casa en Venta Camino Al Panteon Null
, Toluca De Lerdo, México",,4,4,610000
1403,1403,1403,"Casa en Venta Toluca De Lerdo, México",60,1,1,31500
1404,1404,1404,"Casa en Venta Tultepec 4
, Toluca De Lerdo, México",,1,2,30000
1405,1405,1405,"Casa en Venta Toluca De Lerdo, México",180,1,3,80000
1406,1406,1406,"Casa en Venta Toluca De Lerdo, México",530,4,3,650000
1407,1407,1407,"Casa en Venta Toluca De Lerdo, México",270,3,3,235000
1408,1408,1408,"Casa en Venta Boulevard Miguel Aleman #1, Casa 2
, Toluca De Lerdo, México",112,2,2,60000
1409,1409,1409,"Casa en Venta Toluca De Lerdo, México",141,3,3,83750
1410,1410,1410,"Casa en Venta Toluca De Lerdo, México",90,1,3,65750
1411,1411,1411,"Casa en Venta Ramon Corona Null
, Toluca De Lerdo, México",,2,3,197500
1412,1412,1412,"Casa en Venta Toluca De Lerdo, México",130,3,3,117700
1413,1413,1413,"Casa en Venta Toluca De Lerdo, México",,2,3,100000
1414,1414,1414,"Casa en Venta Jardines De Santa Teresa, Av. Jardines De Santa Teresa
, Toluca De Lerdo, México",,2,2,57500
1415,1415,1415,"Casa en Venta Toluca De Lerdo, México",283,2,5,190000
1416,1416,1416,"Casa en Venta Casa En Venta Sor Juana Inés De La Cruz
, Toluca De Lerdo, México",265,2,3,130000
1417,1417,1417,"Casa en Venta Toluca De Lerdo, México",206,5,4,175000
1418,1418,1418,"Casa en Venta Toluca De Lerdo, México",180,3,3,241450
1419,1419,1419,"Casa en Venta Toluca De Lerdo, México",290,3,3,284235
1420,1420,1420,"Casa en Venta Casa Venta Toluca Centro Francisco Murguia
, Toluca De Lerdo, México",790,4,5,730000
1421,1421,1421,"Casa en Venta Toluca De Lerdo, México",204,3,3,139525
1422,1422,1422,"Casa en Venta Toluca De Lerdo, México",100,2,2,32910.65
1423,1423,1423,"Casa en Venta Toluca De Lerdo, México",378,2,,237500
1424,1424,1424,"Casa en Venta Toluca De Lerdo, México",400,3,5,190000
1425,1425,1425,"Casa en Venta Jose Vicente Villada #00
, Toluca De Lerdo, México",191,3,3,132500
1426,1426,1426,"Casa en Venta Rebeca #155
, Toluca De Lerdo, México",150,1,3,52500
1427,1427,1427,"Casa en Venta Felipe Villanueva #723
, Morelos 1a Sección, Toluca De Lerdo",100,2,3,85000
1428,1428,1428,"Casa en Venta Toluca De Lerdo, México",400,3,4,525000
1429,1429,1429,"Casa en Venta Toluca De Lerdo, México",182,2,3,137500
1430,1430,1430,"Casa en Venta Conocida Null
, Toluca De Lerdo, México",,1,2,42500
1431,1431,1431,"Casa en Venta Casa Ampliada San Pedro Totoltepec Muy Cerca Del Aeropuerto De Toluca
, San Pedro Totoltepec, Toluca De Lerdo",,2,3,130000
1432,1432,1432,"Casa en Venta Toluca De Lerdo, México",320,2,4,210000
1433,1433,1433,"Casa en Venta Casa Y Terreno En Venta En Toluca
, Toluca De Lerdo, México",700,4,6,3500000
1434,1434,1434,"Casa en Venta Independencia Null
, Toluca De Lerdo, México",,3,3,277500
1435,1435,1435,"Casa en Venta Toluca De Lerdo, México",270,2,3,73608.3
1436,1436,1436,"Casa en Venta Cristóbal Olmedo #134
, Toluca De Lerdo, México",180,2,4,28642.9
1437,1437,1437,"Casa en Venta Toluca De Lerdo, México",130,2,3,70156.8
1438,1438,1438,"Casa en Venta Toluca De Lerdo, México",1200,,5,1500000
1439,1439,1439,"Casa en Venta Remates Hipotecarios
, Toluca De Lerdo, México",60,2,2,24000
1440,1440,1440,"Casa en Venta Toluca De Lerdo, México",390,2,3,384500
1441,1441,1441,"Casa en Venta Toluca De Lerdo, México",140,2,3,49500
1442,1442,1442,"Casa en Venta Toluca De Lerdo, México",195,,,215550
1443,1443,1443,"Casa en Venta Toluca De Lerdo, México",340,4,4,300000
1444,1444,1444,"Casa en Venta Casa En Venta-renta Andres Quintana Roo Esq. Cedro
, Ciprés, Toluca De Lerdo",530,2,3,625000
1445,1445,1445,"Casa en Venta Santa María Totoltepec, Toluca De Lerdo",120,3,3,125000
1446,1446,1446,"Casa en Venta Toluca De Lerdo, México",66,1,2,45122
1447,1447,1447,"Casa en Venta Toluca De Lerdo, México",624,3,4,222050
1448,1448,1448,"Casa en Venta Ramon Corona Null
, Toluca De Lerdo, México",,2,3,157500
1449,1449,1449,"Casa en Venta Toluca De Lerdo, México",100,2,3,89115
1450,1450,1450,"Casa en Venta Toluca De Lerdo, México",90,2,3,57500
1451,1451,1451,"Casa en Venta Eucaliptos Sauces I
, Toluca De Lerdo, México",63,1,2,47500
1452,1452,1452,"Casa en Venta Calle Miguel Hidalgo #00
, Toluca De Lerdo, México",152,2,3,80000
1453,1453,1453,"Casa en Venta Toluca De Lerdo, México",191,3,3,84080
1454,1454,1454,"Casa en Venta Miguel Hidalgo Y C #s/n
, Toluca De Lerdo, México",119,3,3,85000
1455,1455,1455,"Casa en Venta Manuel Ávila Camacho
, Morelos 1a Sección, Toluca De Lerdo",300,1,3,112600
1456,1456,1456,"Casa en Venta Oaxaca #1234
, Toluca De Lerdo, México",150,3,3,92500
1457,1457,1457,"Casa en Venta Toluca De Lerdo, México",721,4,5,800000
1458,1458,1458,"Casa en Venta Hacienda Zumpango #00
, Toluca De Lerdo, México",85,2,2,49822.4
1459,1459,1459,"Casa en Venta Toluca De Lerdo, México",157,2,3,140000
1460,1460,1460,"Casa en Venta Los Sauces Iv
, Toluca De Lerdo, México",135,1,2,43300
1461,1461,1461,"Casa en Venta Frijol #200
, Toluca De Lerdo, México",85,2,3,46000
1462,1462,1462,"Casa en Venta Frijol #102
, Toluca De Lerdo, México",120,2,3,49500
1463,1463,1463,"Casa en Venta Toluca De Lerdo, México",210,2,3,175000
1464,1464,1464,"Casa en Venta Toluca De Lerdo, México",120,2,2,45000
1465,1465,1465,"Casa en Venta Toluca De Lerdo, México",140,1,3,95000
1466,1466,1466,"Casa en Venta Gral. Jose Vicente Villada #00
, Toluca De Lerdo, México",237,4,5,137300
1467,1467,1467,"Casa en Venta Conocida Null
, Toluca De Lerdo, México",,2,4,175000
1468,1468,1468,"Casa en Venta Toluca De Lerdo, México",140,2,3,130000
1469,1469,1469,"Casa en Venta Jose Maria Arteaga #112
, Toluca De Lerdo, México",294,3,3,75000
1470,1470,1470,"Casa en Venta Calle María Curie 303, Delegación Santa Ana Tlapaltitlán, Toluca De Lerdo, Estad #**
, Toluca De Lerdo, México",245,25,3,275000
1471,1471,1471,"Casa en Venta Toluca De Lerdo, México",123,4,4,147800
1472,1472,1472,"Casa en Venta Toluca De Lerdo, México",235,2,3,125000
1473,1473,1473,"Casa en Venta Casa 2 Plantas
, Toluca De Lerdo, México",39,1,1,17900
1474,1474,1474,"Casa en Venta Miguel Hidalgo #00
, Toluca De Lerdo, México",180,4,3,63000
1475,1475,1475,"Casa en Venta Toluca De Lerdo, México",140,2,3,45205.5
1476,1476,1476,"Casa en Venta Genova
, San Mateo Oxtotitlán, Toluca De Lerdo",120,2,3,38213.5
1477,1477,1477,"Casa en Venta Residencial Crespa Town Modelo Zafiro
, De La Crespa, Toluca De Lerdo",,2,3,144413.05
1478,1478,1478,"Casa en Venta Villada #423
, Toluca De Lerdo, México",700,4,6,3500000
